economic_event_id,event_family,event_timestamp_utc,reference_period,oanda_period,period_status,period_detail,oanda_report_id,oanda_event_id,oanda_event,report_status,event_name_status,forecast_unit_status,forecast_unit_detail,actual_unit_status,actual_unit_detail,previous_unit_status,previous_unit_detail,forecast_raw,actual_raw,previous_raw
1829,PCE,2019-08-30T07:30:00-05:00,July 2019,July,compatible_month,month=7,694,90791,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,6% m/m","0,3% m/m"
475,EMPLOYMENT,2019-09-06T07:30:00-05:00,August 2019,August,compatible_month,month=8,707,84224,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,160 k,130 k,164 k
477,PPI,2019-09-11T07:30:00-05:00,August 2019,August,compatible_month,month=8,703,83812,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","0,2% m/m"
478,CPI,2019-09-12T07:30:00-05:00,August 2019,August,compatible_month,month=8,699,83752,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","0,3% m/m"
2497,RETAIL_SALES,2019-09-13T07:30:00-05:00,August 2019,August,compatible_month,month=8,696,86532,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,4% m/m","0,7% m/m"
2207,FOMC,2019-09-18T13:00:00-05:00,FOMC 2019-09-18,September,compatible_fomc_month,official_date_month=9,82,83511,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,75-2,00%","1,75-2,00%","2,00-2,25%"
1830,GDP,2019-09-26T07:30:00-05:00,Q2 2019 Third,2Q,compatible_quarter,quarter=2,690,82542,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,0%","2,0%","3,1%"
2498,DURABLE_GOODS,2019-09-27T07:30:00-05:00,August 2019,August,compatible_month,month=8,59,86586,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-1,2% m/m","0,2% m/m",2% m/m
1831,PCE,2019-09-27T07:30:00-05:00,August 2019,August,compatible_month,month=8,694,90941,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,1% m/m","0,6% m/m"
479,EMPLOYMENT,2019-10-04T07:30:00-05:00,September 2019,September,compatible_month,month=9,707,84231,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,145 k,136 k,130 k
480,PPI,2019-10-08T07:30:00-05:00,September 2019,September,compatible_month,month=9,703,83817,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","-0,3% m/m","0,1% m/m"
482,CPI,2019-10-10T07:30:00-05:00,September 2019,September,compatible_month,month=9,699,83757,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,0% m/m","0,1% m/m"
2499,RETAIL_SALES,2019-10-16T07:30:00-05:00,September 2019,September,compatible_month,month=9,696,86536,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","-0,3% m/m","0,4% m/m"
2500,DURABLE_GOODS,2019-10-24T07:30:00-05:00,September 2019,September,compatible_month,month=9,59,86588,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,7% m/m","-1,1% m/m","0,2% m/m"
1832,GDP,2019-10-30T07:30:00-05:00,Q3 2019 Advance,3Q,compatible_quarter,quarter=3,690,82547,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,7%","1,9%","2,0%"
2208,FOMC,2019-10-30T13:00:00-05:00,FOMC 2019-10-30,October,compatible_fomc_month,official_date_month=10,82,83512,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,50-1,75%","1,50-1,75%","1,75-2,00%"
1833,PCE,2019-10-31T07:30:00-05:00,September 2019,September,compatible_month,month=9,694,90960,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,1% m/m"
483,EMPLOYMENT,2019-11-01T07:30:00-05:00,October 2019,October,compatible_month,month=10,707,84238,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,85 k,128 k,136 k
485,CPI,2019-11-13T07:30:00-06:00,October 2019,October,compatible_month,month=10,699,83762,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,4% m/m","0,0% m/m"
486,PPI,2019-11-14T07:30:00-06:00,October 2019,October,compatible_month,month=10,703,83822,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,4% m/m","-0,3% m/m"
2501,RETAIL_SALES,2019-11-15T07:30:00-06:00,October 2019,October,compatible_month,month=10,696,86540,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","-0,3% m/m"
2502,DURABLE_GOODS,2019-11-27T07:30:00-06:00,October 2019,October,compatible_month,month=10,59,86590,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,8% m/m","0,6% m/m","-1,2% m/m"
1834,GDP,2019-11-27T07:30:00-06:00,Q3 2019 Second,3Q,compatible_quarter,quarter=3,690,82552,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,9%","2,1%","2,0%"
1835,PCE,2019-11-27T09:00:00-06:00,October 2019,October,compatible_month,month=10,694,90966,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,2% m/m"
487,EMPLOYMENT,2019-12-06T07:30:00-06:00,November 2019,November,compatible_month,month=11,707,84245,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,180 k,266 k,128 k
488,CPI,2019-12-11T07:30:00-06:00,November 2019,November,compatible_month,month=11,699,83767,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","0,4% m/m"
2209,FOMC,2019-12-11T13:00:00-06:00,FOMC 2019-12-11,December,compatible_fomc_month,official_date_month=12,82,83513,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,50-1,75%","1,50-1,75%","1,50-1,75%"
489,PPI,2019-12-12T07:30:00-06:00,November 2019,November,compatible_month,month=11,703,83827,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,0% m/m","0,4% m/m"
2503,RETAIL_SALES,2019-12-13T07:30:00-06:00,November 2019,November,compatible_month,month=11,696,86544,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,2% m/m","0,3% m/m"
1836,GDP,2019-12-20T07:30:00-06:00,Q3 2019 Third,3Q,compatible_quarter,quarter=3,690,82557,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,1%","2,1%","2,0%"
1837,PCE,2019-12-20T09:00:00-06:00,November 2019,November,compatible_month,month=11,694,90972,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,4% m/m","0,3% m/m"
2504,DURABLE_GOODS,2019-12-23T07:30:00-06:00,November 2019,November,compatible_month,month=11,59,95766,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,5% m/m","-2,0% m/m","0,5% m/m"
491,EMPLOYMENT,2020-01-10T07:30:00-06:00,December 2019,December,compatible_month,month=12,707,91621,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,164 k,145 k,266 k
492,CPI,2020-01-14T07:30:00-06:00,December 2019,December,compatible_month,month=12,699,91492,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,3% m/m"
493,PPI,2020-01-15T07:30:00-06:00,December 2019,December,compatible_month,month=12,703,91552,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,0% m/m"
2505,RETAIL_SALES,2020-01-16T07:30:00-06:00,December 2019,December,compatible_month,month=12,696,95201,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,2% m/m"
2506,DURABLE_GOODS,2020-01-28T07:30:00-06:00,December 2019,December,compatible_month,month=12,59,95258,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","2,4% m/m","-2,1% m/m"
2210,FOMC,2020-01-29T13:00:00-06:00,FOMC 2020-01-29,January,compatible_fomc_month,official_date_month=1,82,92408,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,50-1,75%","1,50-1,75%","1,50-1,75%"
1838,GDP,2020-01-30T07:30:00-06:00,Q4 2019 Advance,4Q,compatible_quarter,quarter=4,690,98235,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,1%","2,1%","2,1%"
1839,PCE,2020-01-31T07:30:00-06:00,December 2019,December,compatible_month,month=12,694,92550,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,4% m/m"
495,EMPLOYMENT,2020-02-07T07:30:00-06:00,January 2020,January,compatible_month,month=1,707,91628,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,160 k,225 k,145 k
497,CPI,2020-02-13T07:30:00-06:00,January 2020,January,compatible_month,month=1,699,91497,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,2% m/m"
2507,RETAIL_SALES,2020-02-14T07:30:00-06:00,January 2020,January,compatible_month,month=1,696,95205,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,3% m/m"
498,PPI,2020-02-19T07:30:00-06:00,January 2020,January,compatible_month,month=1,703,91557,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,5% m/m","0,1% m/m"
2508,DURABLE_GOODS,2020-02-27T07:30:00-06:00,January 2020,January,compatible_month,month=1,59,95259,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-1,5% m/m","-0,2% m/m","2,4% m/m"
1840,GDP,2020-02-27T07:30:00-06:00,Q4 2019 Second,4Q,compatible_quarter,quarter=4,690,98240,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,1%","2,1%","2,1%"
1841,PCE,2020-02-28T07:30:00-06:00,January 2020,January,compatible_month,month=1,694,92556,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,3% m/m"
2211,FOMC,2020-03-03T09:00:00-06:00,FOMC 2020-03-03,March,compatible_fomc_month,official_date_month=3,82,98040,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,missing,,consistent,,consistent,,,"1,00-1,25%","1,50-1,75%"
499,EMPLOYMENT,2020-03-06T07:30:00-06:00,February 2020,February,compatible_month,month=2,707,91635,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,273 k,225 k
500,CPI,2020-03-11T07:30:00-05:00,February 2020,February,compatible_month,month=2,699,91502,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","0,1% m/m","0,1% m/m"
501,PPI,2020-03-12T07:30:00-05:00,February 2020,February,compatible_month,month=2,703,91562,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,1% m/m","-0,6% m/m","0,5% m/m"
2212,FOMC,2020-03-15T16:00:00-05:00,FOMC 2020-03-15,March,compatible_fomc_month,official_date_month=3,82,98158,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,missing,,consistent,,consistent,,,"0-0,25%","1,00-1,25%"
2509,RETAIL_SALES,2020-03-17T07:30:00-05:00,February 2020,February,compatible_month,month=2,696,95209,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","-0,5% m/m","0,3% m/m"
2510,DURABLE_GOODS,2020-03-25T07:30:00-05:00,February 2020,February,compatible_month,month=2,59,95260,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,8% m/m","1,2% m/m","-0,2% m/m"
1842,GDP,2020-03-26T07:30:00-05:00,Q4 2019 Third,4Q,compatible_quarter,quarter=4,690,98582,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,1%","2,1%","2,1%"
1843,PCE,2020-03-27T07:30:00-05:00,February 2020,February,compatible_month,month=2,694,92562,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,2% m/m"
504,EMPLOYMENT,2020-04-03T07:30:00-05:00,March 2020,March,compatible_month,month=3,707,91642,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,-100 k,-701 k,273 k
506,PPI,2020-04-09T07:30:00-05:00,March 2020,March,compatible_month,month=3,703,91567,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,4% m/m","-0,2% m/m","-0,6% m/m"
507,CPI,2020-04-10T07:30:00-05:00,March 2020,March,compatible_month,month=3,699,91507,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,3% m/m","-0,4% m/m","0,1% m/m"
2511,RETAIL_SALES,2020-04-15T07:30:00-05:00,March 2020,March,compatible_month,month=3,696,95213,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-8,0% m/m","-8,7% m/m","-0,5% m/m"
2512,DURABLE_GOODS,2020-04-24T07:30:00-05:00,March 2020,March,compatible_month,month=3,59,95261,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-11,9% m/m","-14,4% m/m","1,2% m/m"
1844,GDP,2020-04-29T07:30:00-05:00,Q1 2020 Advance,1Q,compatible_quarter,quarter=1,690,92433,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-4,0%","-4,8%","2,1%"
2214,FOMC,2020-04-29T13:00:00-05:00,FOMC 2020-04-29,April,compatible_fomc_month,official_date_month=4,82,92410,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","1,00-1,25%"
1845,PCE,2020-04-30T07:30:00-05:00,March 2020,March,compatible_month,month=3,694,92568,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-5,0% m/m","-7,5% m/m","0,2% m/m"
508,EMPLOYMENT,2020-05-08T07:30:00-05:00,April 2020,April,compatible_month,month=4,707,91649,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,-22000 k,-20500 k,-701 k
509,CPI,2020-05-12T07:30:00-05:00,April 2020,April,compatible_month,month=4,699,91512,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,7% m/m","-0,8% m/m","-0,4% m/m"
510,PPI,2020-05-13T07:30:00-05:00,April 2020,April,compatible_month,month=4,703,91572,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,5% m/m","-1,3% m/m","-0,2% m/m"
2513,RETAIL_SALES,2020-05-15T07:30:00-05:00,April 2020,April,compatible_month,month=4,696,95217,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-11,9% m/m","-16,4% m/m","-8,7% m/m"
2514,DURABLE_GOODS,2020-05-28T07:30:00-05:00,April 2020,April,compatible_month,month=4,59,95262,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-18,5% m/m","-17,2% m/m","-14,7% m/m"
1846,GDP,2020-05-28T07:30:00-05:00,Q1 2020 Second,1Q,compatible_quarter,quarter=1,690,92438,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-4,8%","-5,0%","2,1%"
1847,PCE,2020-05-29T07:30:00-05:00,April 2020,April,compatible_month,month=4,694,92574,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-12,5% m/m","-13,6% m/m","-7,5% m/m"
512,EMPLOYMENT,2020-06-05T07:30:00-05:00,May 2020,May,compatible_month,month=5,707,91656,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,-8000 k,2509 k,-20500 k
514,CPI,2020-06-10T07:30:00-05:00,May 2020,May,compatible_month,month=5,699,91517,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,1% m/m","-0,8% m/m"
2215,FOMC,2020-06-10T13:00:00-05:00,FOMC 2020-06-10,June,compatible_fomc_month,official_date_month=6,82,92411,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
515,PPI,2020-06-11T07:30:00-05:00,May 2020,May,compatible_month,month=5,703,91577,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,4% m/m","-1,3% m/m"
2515,RETAIL_SALES,2020-06-16T07:30:00-05:00,May 2020,May,compatible_month,month=5,696,95221,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,0% m/m","17,7% m/m","-16,4% m/m"
2516,DURABLE_GOODS,2020-06-25T07:30:00-05:00,May 2020,May,compatible_month,month=5,59,95263,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"10,6% m/m","15,8% m/m","-17,7% m/m"
1848,GDP,2020-06-25T07:30:00-05:00,Q1 2020 Third,1Q,compatible_quarter,quarter=1,690,92443,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-5,0%","-5,0%","2,1%"
1849,PCE,2020-06-26T07:30:00-05:00,May 2020,May,compatible_month,month=5,694,92580,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"9,0% m/m","8,2% m/m","-13,6% m/m"
